item,factor,name,price,wprice,kicker
5077,7,Pattern: Dark Leather Gloves,56.43,42.3225,0.3
5078,1,Pattern: Herbalist's Gloves,108,81,0.05
5079,3,Pattern: Earthen Leather Shoulders,9.67,7.2525,0
5080,3,Pattern: Pilferer's Gloves,37.33,27.9975,0.1
5081,4,Pattern: Heavy Earthen Gloves,64.5,48.375,0.25
5082,7,Gnoam Sprecklesprocket,55.43,41.5725,0.2
5083,7,Elder's Gloves,16.43,12.3225,0
5084,8,Elder's Mantle,28.5,21.375,0.45
5085,7,Elder's Pants,61.14,45.855,0.45
5086,10,Elder's Robe,18.5,13.875,0.5
5087,1,Elder's Sash,347,260.25,0.2
5088,3,Heavy Quiver,124.33,93.2475,0.05
5089,9,Heavy Leather Ammo Pouch,32.44,24.33,0.45
5090,8,Dusky Leather Leggings,59.75,44.8125,0.3
5091,6,Dusky Leather Armor,44.33,33.2475,0.45
5092,4,Green Whelp Armor,120.5,90.375,0.15
5093,7,Bingles' Blastencapper,38.29,28.7175,0.2
5094,8,Frost Leather Cloak,47.38,35.535,0
5095,3,Dusky Bracers,30.33,22.7475,0.05
5096,8,Green Whelp Bracers,16.88,12.66,0.45
5097,1,Dusky Belt,404,303,0.05
5098,2,Venture Co. Ledger,197,147.75,0
5099,6,Dusky Boots,59.17,44.3775,0.5
5100,3,Swift Boots,28.67,21.5025,0.05
5101,10,Green Whelp Scale,48,36,0.1
5102,8,Infiltrator Cord,45.88,34.41,0
5103,3,Infiltrator Armor,74,55.5,0.5
5104,6,Infiltrator Shoulders,4.33,3.2475,0.5
5105,5,Infiltrator Boots,88.8,66.6,0.2
5106,2,Infiltrator Bracers,25,18.75,0.3
5107,6,Infiltrator Cloak,16.33,12.2475,0.5
5108,2,Infiltrator Gloves,17,12.75,0.2
5109,1,Infiltrator Cap,28,21,0.25
5110,4,Infiltrator Pants,45,33.75,0.45
5111,8,Dervish Spaulders,23.5,17.625,0.25
5112,2,Phalanx Bracers,178,133.5,0.35
5113,10,Phalanx Boots,22.7,17.025,0
5114,3,Phalanx Breastplate,88.33,66.2475,0.25
5115,8,Phalanx Cloak,47.25,35.4375,0.1
5116,7,Phalanx Headguard,44,33,0.25
5117,3,Phalanx Gauntlets,39.67,29.7525,0.5
5118,10,Phalanx Girdle,1.9,1.425,0.5
5119,6,Phalanx Leggings,61.17,45.8775,0.5
5120,10,Phalanx Spaulders,1.2,0.9,0.3
5121,8,Twilight Armor,14.13,10.5975,0.05
5122,2,Twilight Robe,70,52.5,0.05
5123,7,Twilight Pants,46.71,35.0325,0
5124,6,Twilight Cowl,44.83,33.6225,0.1
5125,2,Twilight Gloves,83.5,62.625,0.15
5126,1,Twilight Boots,23,17.25,0.35
5127,2,Twilight Mantle,247.5,185.625,0.35
5128,10,Twilight Cape,27.8,20.85,0.5
5129,3,Twilight Cuffs,27,20.25,0.45
5130,9,Twilight Belt,4.89,3.6675,0.15
5131,2,Sentinel Breastplate,186,139.5,0.35
5132,3,Sentinel Trousers,73,54.75,0.25
5133,10,Sentinel Cap,34,25.5,0.2
5134,10,Gyromast's Key,44.2,33.15,0.5
5135,1,Sentinel Gloves,443,332.25,0.2
5136,6,Sentinel Boots,3.83,2.8725,0.3
5137,7,Sentinel Shoulders,51.71,38.7825,0.05
5138,10,Sentinel Cloak,11.8,8.85,0.25
5139,4,Sentinel Bracers,41.5,31.125,0.05
5140,10,Sentinel Girdle,44.6,33.45,0.1
5141,10,Pattern: Dusky Leather Leggings,20.3,15.225,0.4
5142,3,Pattern: Green Whelp Armor,160,120,0.45
5143,8,Pattern: Green Whelp Bracers,27.88,20.91,0.15
5144,8,Pattern: Dusky Boots,10,7.5,0.4
5145,7,Pattern: Swift Boots,56.29,42.2175,0.4
5146,2,Knight's Breastplate,116.5,87.375,0.15
5147,6,Knight's Legguards,31,23.25,0.3
5148,1,Knight's Headguard,316,237,0.3
5149,7,Knight's Gauntlets,51.71,38.7825,0.45
5150,5,Knight's Boots,46,34.5,0.1
5151,1,Knight's Pauldrons,178,133.5,0.15
5152,8,Knight's Cloak,52,39,0.25
5153,4,Knight's Bracers,48,36,0.05
5154,9,Knight's Girdle,28.33,21.2475,0.3
5155,10,Sentinel Buckler,22.7,17.025,0.05
5156,10,Glyphs of Summoning,16.3,12.225,0.05
5157,2,Knight's Crest,19.5,14.625,0.25
5158,5,Regal Robe,91.4,68.55,0.4
5159,10,Regal Leggings,29.8,22.35,0.1
5160,4,Regal Wizard Hat,121.25,90.9375,0.05
5161,6,Regal Gloves,11.17,8.3775,0.4
5162,8,Regal Boots,38.13,28.5975,0.1
5163,7,Regal Mantle,44.57,33.4275,0.1
5164,6,Regal Cloak,22.5,16.875,0.45
5165,6,Regal Cuffs,82.17,61.6275,0.25
5166,9,Regal Sash,54.11,40.5825,0.5
5167,7,Ranger Tunic,53.71,40.2825,0.45
5168,9,Ranger Leggings,24.56,18.42,0.2
5169,8,Ranger Helm,12.75,9.5625,0.35
5170,10,Ranger Gloves,20.9,15.675,0.4
5171,6,Ranger Boots,62.83,47.1225,0.35
5172,1,Ranger Shoulders,314,235.5,0.4
5173,7,Ranger Cloak,19.14,14.355,0.25
5174,4,Ranger Wristguards,91.25,68.4375,0.1
5175,2,Ranger Cord,202,151.5,0.15
5176,10,Captain's Breastplate,22.2,16.65,0.05
5177,2,Captain's Leggings,4.5,3.375,0.2
5178,8,Captain's Circlet,18.75,14.0625,0.05
5179,9,Captain's Gauntlets,33.11,24.8325,0.5
5180,10,Captain's Boots,16,12,0.15
5181,4,Captain's Shoulderguards,37,27.75,0.4
5182,10,Captain's Cloak,13.6,10.2,0.25
5183,1,Captain's Bracers,25,18.75,0.1
5184,5,Captain's Waistguard,98.4,73.8,0.05
5185,1,Captain's Buckler,190,142.5,0.5
5186,9,Field Plate Shield,30.78,23.085,0.45
5187,5,Top of Gelkak's Key,90.4,67.8,0.2
5188,10,Middle of Gelkak's Key,11.5,8.625,0.4
5189,10,Bottom of Gelkak's Key,29.7,22.275,0.45
5190,10,Gnomish Universal Remote,21.4,16.05,0.25
5191,1,Arcane Orb,47,35.25,0.4
5192,10,Ley Orb,16.3,12.225,0.05
5193,4,Manaweave Robe,47,35.25,0.25
5194,5,Lesser Spellfire Robes,15.4,11.55,0
5195,10,Astral Knot Robe,9.7,7.275,0.5
5196,8,Nether-Lace Robe,20,15,0.35
5197,7,Ragefire Wand,54.57,40.9275,0.05
5198,6,Icefury Wand,6.67,5.0025,0.2
5199,7,Celestial Orb,64.29,48.2175,0.35
5200,4,Tabetha's Instructions,7.75,5.8125,0.3
5201,5,Gossamer Tunic,3.8,2.85,0.2
5202,5,Gossamer Robe,82.8,62.1,0
5203,2,Gossamer Pants,178.5,133.875,0.05
5204,10,Gossamer Headpiece,25.5,19.125,0.25
5205,1,Gossamer Gloves,310,232.5,0.35
5206,9,Gossamer Boots,12.89,9.6675,0.25
5207,10,Gossamer Shoulderpads,30.1,22.575,0.45
5208,4,Gossamer Cape,45.5,34.125,0.05
5209,5,Gossamer Bracers,27.4,20.55,0.5
5210,4,Gossamer Belt,36.75,27.5625,0.15
5211,4,Cabalist Chestpiece,107.5,80.625,0.2
5212,3,Cabalist Leggings,23.67,17.7525,0.2
5213,6,Cabalist Helm,54.83,41.1225,0.15
5214,2,Cabalist Gloves,146,109.5,0.4
5215,5,Cabalist Boots,79,59.25,0.45
5216,5,Cabalist Spaulders,40.8,30.6,0.1
5217,7,Cabalist Cloak,29.57,22.1775,0.25
5218,7,Cabalist Bracers,21.29,15.9675,0.45
5219,5,Cabalist Belt,53.2,39.9,0.15
5220,7,Champion's Wall Shield,29.86,22.395,0.45
5221,3,Gothic Shield,154.33,115.7475,0
5222,9,Champion's Armor,35.33,26.4975,0.4
5223,2,Champion's Leggings,223,167.25,0.4
5224,4,Champion's Helmet,33.75,25.3125,0.35
5225,2,Champion's Gauntlets,149.5,112.125,0.15
5226,6,Champion's Greaves,82,61.5,0.25
5227,2,Champion's Pauldrons,1,0.75,0.4
5228,3,Champion's Cape,26,19.5,0.3
5229,6,Champion's Bracers,68.83,51.6225,0
5230,3,Champion's Girdle,40,30,0.25
5231,9,Fairy's Embrace,11.11,8.3325,0.3
5232,3,Entwined Opaline Talisman,63.33,47.4975,0.15
5233,7,Falcon's Hook,32.57,24.4275,0.3
5234,9,Band of the Unicorn,9.33,6.9975,0.3
5235,6,Willow Branch,49.83,37.3725,0.3
5236,9,Regal Star,22.89,17.1675,0.45
5237,8,Twilight Orb,46.75,35.0625,0.35
5238,5,Gossamer Rod,10.4,7.8,0.35
5239,10,Shimmering Stave,20.6,15.45,0.2
5240,6,Runic Cane,49.17,36.8775,0.5
5241,5,Schematic: Gnomish Universal Remote,41.4,31.05,0.1
5242,6,Schematic: Goblin Jumper Cables,56.17,42.1275,0.1
5243,4,Agamand Family Sword,63.75,47.8125,0
5244,10,Agamand Family Axe,20.8,15.6,0.25
5245,4,Agamand Family Dagger,83.5,62.625,0.3
5246,10,Agamand Family Mace,6.5,4.875,0.05
5247,4,Tharnariun's Hope,19.75,14.8125,0.5
5248,9,Thun'grim's Instructions,31.44,23.58,0.3
5249,5,Polar Gauntlets,55.6,41.7,0.25
5250,2,Sable Wand,195,146.25,0.4
5251,2,Seer's Fine Stein,176,132,0.25
5252,2,Elder's Amber Stave,136,102,0
5253,3,Aurora Sphere,37.33,27.9975,0.4
5254,3,Mistscape Stave,119,89.25,0.1
5255,3,Pattern: Green Leather Armor,55.33,41.4975,0.4
5256,2,Bundle of Furs,58,43.5,0.3
5257,10,Dolanaar Delivery,40.1,30.075,0
5258,10,Nondescript Letter,39.7,29.775,0.35
5259,3,Ukor's Burden,129,96.75,0.4
5260,1,Crate of Inn Supplies,255,191.25,0.05
5261,9,Talvash's Phial of Scrying,4.56,3.42,0.45
5262,2,Bloodstained Journal,96,72,0.35
5263,4,Shattered Necklace Ruby,53,39.75,0.3
5264,7,Shattered Necklace Sapphire,24.71,18.5325,0.2
5265,1,Shattered Necklace Topaz,308,231,0
5266,5,Shattered Necklace Power Source,58.2,43.65,0
5267,9,Talvash's Enhancing Necklace,39.11,29.3325,0.45
5268,7,Delivery to Mathias,36.57,27.4275,0.5
5269,3,Shipping Schedule,88,66,0.3
5270,3,Thistle Tea,35.67,26.7525,0.15
5271,1,Recipe: Thistle Tea,458,343.5,0.25
5272,8,Shrike Bat Fang,17.5,13.125,0.4
5273,2,Jadespine Basilisk Scale,11.5,8.625,0.3
5274,3,Torturing Poker,54.33,40.7475,0.15
5275,5,Bloody Brass Knuckles,95,71.25,0.1
5276,6,Bloodmage Mantle,14.5,10.875,0
5277,9,Orb of the Forgotten Seer,52.11,39.0825,0.25
5278,9,Ironspine's Eye,3.22,2.415,0.25
5279,5,Ironspine's Fist,98,73.5,0.05
5280,6,Ironspine's Ribcage,33.83,25.3725,0.35
5281,4,Morbid Dawn,83,62.25,0.5
5282,2,Ebon Vise,87.5,65.625,0.05
5283,9,Embalmed Shroud,8.44,6.33,0.05
5284,6,Necrotic Wand,70.17,52.6275,0.15
5285,2,Blighted Leggings,65,48.75,0.4
5286,4,Loksey's Training Stick,124.5,93.375,0.35
5287,5,Robe of Doan,36.8,27.6,0.05
5288,9,Mantle of Doan,39,29.25,0.3
5289,2,Illusionary Rod,42.5,31.875,0.15
5290,8,Hypnotic Blade,61.13,45.8475,0.3
5291,7,Onin's Report,33,24.75,0.45
5292,10,Ravager,28.1,21.075,0.3
5293,1,Herod's Shoulder,240,180,0.4
5294,8,Raging Berserker's Helm,14.63,10.9725,0.45
5295,8,Whitemane's Chapeau,45.5,34.125,0.4
5296,10,Hand of Righteousness,38.4,28.8,0.45
5297,2,Triune Amulet,154,115.5,0.15
5298,4,Mograine's Might,87.75,65.8125,0.3
5299,7,Gauntlets of Divinity,47.14,35.355,0.45
5300,10,Aegis of the Scarlet Commander,25.4,19.05,0.5
5301,5,Watchman Pauldrons,74.8,56.1,0.1
5302,1,Beguiler Robes,405,303.75,0.15
5303,7,Chesterfall Musket,12,9,0.25
5304,9,Cobalt Crusher,22.44,16.83,0.15
5305,5,Ghostshard Talisman,14.8,11.1,0.35
5306,7,Staff of Prehistoria,22.57,16.9275,0.4
5307,4,Six Demon Bag,13.5,10.125,0.05
5308,6,Jannok's Rose,60.33,45.2475,0.2
5309,9,Fight Club,8.56,6.42,0.2
5310,8,Sethir's Journal,54.63,40.9725,0.3
5311,10,Evergreen Gloves,13,9.75,0.25
5312,6,Timberland Cape,15.33,11.4975,0.3
5313,10,Gni'kiv Medallion,42.8,32.1,0.3
5314,3,The Shaft of Tsol,108.33,81.2475,0.2
5315,8,Schematic: Gnomish Cloaking Device,24.5,18.375,0.15
5316,6,Explorers' League Commendation,25.5,19.125,0.15
5317,4,Vile Protector,66.5,49.875,0.1
5318,2,Forcestone Buckler,158.5,118.875,0.05
5319,1,Omega Orb,233,174.75,0.4
5320,3,Mantle of Woe,156,117,0.4
5321,10,Vorrel's Boots,3.9,2.925,0
5322,8,Dreamslayer,38.25,28.6875,0.25
5323,10,Bloodspiller,26.4,19.8,0.1
5324,2,Harbinger Boots,178.5,133.875,0.25
5325,1,Flintrock Shoulders,116,87,0.15
5326,3,Dog Training Gloves,32.33,24.2475,0.1
5327,5,Windweaver Staff,5.8,4.35,0.15
5328,4,Ruthless Shiv,75,56.25,0.45
5329,7,Archon Chestpiece,3,2.25,0.35
5330,3,Warchief Kilt,1.67,1.2525,0.1
5331,5,Steelclaw Reaver,7.2,5.4,0.05
5332,9,Empty Brown Waterskin,54.89,41.1675,0.35
5333,7,Empty Blue Waterskin,38.71,29.0325,0.35
5334,1,Empty Red Waterskin,18,13.5,0.25
5335,8,Filled Brown Waterskin,10.13,7.5975,0.05
5336,6,Filled Blue Waterskin,67,50.25,0.5
5337,4,Filled Red Waterskin,52.25,39.1875,0.4
5338,2,Headsplitter,117.5,88.125,0.35
5339,5,Resplendent Guardian,53.8,40.35,0.45
5340,4,Lollipop,70.75,53.0625,0.3
5341,8,Candy Bar,27,20.25,0
5342,2,Chocolate Square,137.5,103.125,0.15
5343,3,Easter Dress,79.67,59.7525,0.1
5344,7,Vial of Purest Water,56.29,42.2175,0.05
5345,3,Remaining Drops of Purest Water,159.33,119.4975,0.35
5346,7,Corrupt Manifestation's Bracers,27.14,20.355,0.05
5347,6,Shard of Water,35.17,26.3775,0.4
5348,3,Crag Coyote Fang,145.33,108.9975,0.35
5349,9,Buzzard Gizzard,34.89,26.1675,0.35
5350,9,Rock Elemental Shard,28.56,21.42,0.15
5351,2,Empty Thaumaturgy Vessel,110.5,82.875,0.15
5352,2,Vessel of Dragon's Blood,135.5,101.625,0.15
5353,3,Thaumaturgy Vessel Lockbox,37,27.75,0.05
5354,1,Token of Thievery,497,372.75,0.05
5355,6,Untranslated Journal,79.5,59.625,0.1
5356,1,Necklace and Gem Salvage,45,33.75,0.05
5357,10,Jarkal's Enhancing Necklace,9,6.75,0.4
5358,2,Horns of Nez'ra,78.5,58.875,0.35
5359,2,Certificate of Thievery,46.5,34.875,0.25
5360,8,Klaven Mortwake's Journal,7.63,5.7225,0.1
5361,3,Aquamarine,141.67,106.2525,0.5
5362,1,Star Ruby,241,180.75,0.25
5363,4,Truesilver Ore,50.25,37.6875,0.4
5364,10,Solid Stone,2,1.5,0
5365,7,Barbaric Iron Shoulders,11.71,8.7825,0.5
5366,4,Barbaric Iron Breastplate,91.25,68.4375,0.05
5367,10,Barbaric Iron Helm,5.2,3.9,0.2
5368,2,Barbaric Iron Boots,218.5,163.875,0.4
5369,9,Barbaric Iron Gloves,29.67,22.2525,0.3
5370,7,Heavy Mithril Shoulder,31,23.25,0.2
5371,1,Heavy Mithril Gauntlet,52,39,0.1
5372,4,Mithril Scale Pants,98.5,73.875,0.05
5373,7,Heavy Mithril Pants,55.14,41.355,0.35
5374,5,Steel Plate Helm,52.8,39.6,0.05
5375,1,Mithril Scale Bracers,170,127.5,0.2
5376,3,Mithril Scale Gloves,87.67,65.7525,0.15
5377,3,Ornate Mithril Pants,120,90,0.45
5378,2,Ornate Mithril Gloves,241,180.75,0.4
5379,4,Ornate Mithril Shoulder,13.75,10.3125,0.05
5380,7,Orcish War Leggings,22,16.5,0.4
5381,5,Heavy Mithril Breastplate,78.8,59.1,0.35
5382,1,Mithril Coif,438,328.5,0.15
5383,8,Mithril Scale Shoulders,22,16.5,0.1
5384,6,Heavy Mithril Boots,10.67,8.0025,0.05
5385,6,Heavy Mithril Helm,82,61.5,0.35
5386,3,Ornate Mithril Breastplate,52,39,0.45
5387,4,Ornate Mithril Boots,95.5,71.625,0.35
5388,2,Ornate Mithril Helm,168.5,126.375,0.1
5389,4,Truesilver Gauntlets,36.25,27.1875,0.05
5390,8,Truesilver Breastplate,55.38,41.535,0.05
5391,10,Heavy Mithril Axe,27.6,20.7,0.2
5392,9,Blue Glittering Axe,5.22,3.915,0.15
5393,3,Wicked Mithril Blade,40.33,30.2475,0.2
5394,9,Dazzling Mithril Rapier,15.67,11.7525,0.15
5395,5,Big Black Mace,94,70.5,0.4
5396,1,Runed Mithril Hammer,168,126,0.3
5397,9,Ebon Shiv,24.56,18.42,0.05
5398,9,Girdle of Thero-Shan,31.56,23.67,0.35
5399,8,Leggings of Thero-Shan,23,17.25,0.05
5400,8,Armor of Thero-Shan,46.88,35.16,0.1
5401,3,Hands of Thero-Shan,79,59.25,0.4
5402,4,Boots of Thero-Shan,113.75,85.3125,0.5
5403,4,Mask of Thero-Shan,53,39.75,0.25
5404,10,The Shatterer,29.6,22.2,0.45
5405,4,Copper Claymore,65.75,49.3125,0.45
5406,7,Bronze Warhammer,30.43,22.8225,0.25
5407,6,Bronze Greatsword,27.83,20.8725,0.1
5408,10,Bronze Battle Axe,11.3,8.475,0.3
5409,2,Blight,72,54,0.15
5410,4,Truesilver Champion,100.5,75.375,0.05
5411,3,Phantom Blade,117.67,88.2525,0.3
5412,3,Steel Breastplate,65.67,49.2525,0.35
5413,5,Solid Sharpening Stone,14.8,11.1,0.4
5414,8,Solid Weightstone,25,18.75,0.5
5415,10,Solid Grinding Stone,23.1,17.325,0.1
5416,1,Mithril Shield Spike,455,341.25,0.45
5417,2,Southsea Treasure,14,10.5,0.2
5418,1,Mithril Spurs,14,10.5,0.05
5419,8,E.C.A.C.,48.25,36.1875,0.35
5420,8,Black Pearl,49.88,37.41,0
5421,8,Ichor of Undeath,27.5,20.625,0.45
5422,2,Big-Mouth Clam,79,59.25,0.4
5423,7,Zesty Clam Meat,62.43,46.8225,0.25
5424,5,Plans: Heavy Mithril Pants,20.4,15.3,0.2
5425,9,Plans: Mithril Shield Spike,42.22,31.665,0.35
5426,5,Plans: Barbaric Iron Shoulders,90.2,67.65,0.4
5427,6,Plans: Barbaric Iron Breastplate,31.5,23.625,0.35
5428,9,Plans: Barbaric Iron Helm,28.78,21.585,0.1
5429,10,Plans: Barbaric Iron Boots,10.7,8.025,0
5430,7,Plans: Barbaric Iron Gloves,33.29,24.9675,0.25
5431,3,Plans: Ornate Mithril Pants,102.67,77.0025,0.45
5432,10,Plans: Ornate Mithril Gloves,28.5,21.375,0.25
5433,6,Plans: Ornate Mithril Shoulder,55,41.25,0.4
5434,9,Plans: Mithril Spurs,7,5.25,0.2
5435,6,Plans: Heavy Mithril Helm,45,33.75,0.05
5436,1,Plans: Mithril Scale Shoulders,289,216.75,0.45
5437,8,Plans: Blue Glittering Axe,40.25,30.1875,0.25
5438,10,Plans: Dazzling Mithril Rapier,5.8,4.35,0.1
5439,7,Plans: Orcish War Leggings,47.57,35.6775,0.25
5440,10,Plans: Mithril Scale Bracers,12.1,9.075,0.5
5441,4,Worn Fishing Hat,89.25,66.9375,0.25
5442,7,The Ziggler,40.29,30.2175,0.35
5443,2,Mana Citrine,31.5,23.625,0
5444,3,Mana Ruby,34.67,26.0025,0.5
5445,2,Dentrium Power Stone,29.5,22.125,0.1
5446,1,Garrett Family Treasure,165,123.75,0.15
5447,2,Krom Stoutarm's Treasure,60,45,0.45
5448,10,Plans: Runed Mithril Hammer,12.9,9.675,0.2
5449,6,Plans: Wicked Mithril Blade,6.83,5.1225,0.45
5450,6,Plans: Ebon Shiv,15,11.25,0.15
5451,9,Kearnen's Journal,42.56,31.92,0.1
5452,7,Magenta Fungus Cap,13.14,9.855,0.25
5453,3,Emerald Dreamcatcher,145.67,109.2525,0.25
5454,9,Gnarlpine Necklace,17,12.75,0.3
5455,1,Tallonkai's Jewel,401,300.75,0.1
5456,4,Flare Gun,52.75,39.5625,0.15
5457,5,An'Alleum Power Stone,38.6,28.95,0.35
5458,7,Obsidian Power Source,69.86,52.395,0.4
5459,7,Fizzule's Whistle,14.43,10.8225,0.3
5460,3,Reward Voucher,15.67,11.7525,0.15
5461,3,Sizzle Stick,132,99,0.1
5462,9,Cache of Zanzil's Altered Mixture,0.44,0.33,0.25
5463,8,Gallywix's Head,23.38,17.535,0.05
5464,5,Conjured Sourdough,26.2,19.65,0.1
5465,5,Conjured Sweet Roll,17.4,13.05,0.25
5466,6,Conjured Mineral Water,46.5,34.875,0.4
5467,8,Conjured Sparkling Water,49.5,37.125,0.35
5468,10,Conjured Crystal Water,49.3,36.975,0.05
5469,9,Sample of Zanzil's Altered Mixture,20.33,15.2475,0.25
5470,6,Platemail Belt,67,50.25,0.05
5471,10,Platemail Boots,8,6,0.05
5472,7,Platemail Bracers,16.43,12.3225,0.05
5473,4,Platemail Gloves,30.25,22.6875,0.1
5474,10,Platemail Helm,13.9,10.425,0
5475,4,Platemail Leggings,125,93.75,0.25
5476,1,Platemail Armor,30,22.5,0.1
5477,8,Hinott's Oil,54.38,40.785,0.15
5478,10,Hibernal Armor,29.5,22.125,0.15
5479,1,Hibernal Boots,300,225,0.05
5480,8,Hibernal Bracers,51,38.25,0.1
5481,2,Hibernal Cloak,37,27.75,0.05
5482,8,Hibernal Gloves,54.75,41.0625,0.2
5483,6,Hibernal Mantle,75.5,56.625,0.15
5484,4,Hibernal Pants,60.5,45.375,0.1
5485,1,Hibernal Robe,460,345,0.05
5486,10,Hibernal Sash,17.5,13.125,0.1
5487,5,Hibernal Cowl,98,73.5,0.45
5488,6,Heraldic Belt,6,4.5,0.35
5489,3,Heraldic Boots,15,11.25,0.35
5490,6,Heraldic Bracers,4.5,3.375,0.3
5491,3,Heraldic Breastplate,3,2.25,0.35
5492,4,Heraldic Cloak,46.5,34.875,0.2
5493,10,Heraldic Gloves,9.1,6.825,0.25
5494,7,Heraldic Headpiece,49.29,36.9675,0
5495,4,Heraldic Leggings,119.5,89.625,0.35
5496,10,Heraldic Spaulders,14.8,11.1,0.05
5497,6,Myrmidon's Bracers,76.67,57.5025,0.1
5498,9,Myrmidon's Breastplate,1,0.75,0.35
5499,6,Myrmidon's Cape,47.33,35.4975,0.15
5500,4,Myrmidon's Gauntlets,23.25,17.4375,0.45
5501,2,Myrmidon's Girdle,62,46.5,0.4
5502,5,Myrmidon's Greaves,80.6,60.45,0.5
5503,5,Myrmidon's Helm,63.4,47.55,0.3
5504,2,Myrmidon's Leggings,116,87,0.15
5505,7,Myrmidon's Pauldrons,48.86,36.645,0.5
5506,10,Myrmidon's Defender,3.1,2.325,0.45
5507,4,Chromite Shield,42.25,31.6875,0.05
5508,3,Gargantuan Tumor,118,88.5,0.3
5509,3,Chromite Bracers,90,67.5,0.15
5510,7,Chromite Chestplate,29.14,21.855,0.15
5511,8,Chromite Gauntlets,52.88,39.66,0.3
5512,4,Chromite Girdle,41.25,30.9375,0.3
5513,8,Chromite Greaves,15.13,11.3475,0.1
5514,8,Chromite Barbute,6.88,5.16,0.4
5515,7,Chromite Legplates,38.14,28.605,0.2
5516,10,Chromite Pauldrons,24.8,18.6,0.05
5517,10,Voodoo Charm,45.5,34.125,0.15
5518,8,Deeprock Salt,14.25,10.6875,0.15
5519,8,Wildvine,18.88,14.16,0
5520,8,Scorpid Scale,13.63,10.2225,0.45
5521,10,Sathrah's Sacrifice,13.3,9.975,0.05
5522,3,Jouster's Wristguards,48,36,0
5523,6,Jouster's Chestplate,24.67,18.5025,0.45
5524,9,Jouster's Gauntlets,43,32.25,0.4
5525,4,Jouster's Girdle,49,36.75,0.45
5526,7,Jouster's Greaves,54.86,41.145,0.1
5527,8,Jouster's Visor,57.63,43.2225,0.1
5528,8,Jouster's Legplates,41.5,31.125,0.45
5529,3,Jouster's Pauldrons,48,36,0.05
5530,2,Worn Dragonscale,26.5,19.875,0.5
5531,1,Turtle Scale,364,273,0.2
5532,1,Thick Hide,279,209.25,0
5533,6,Rugged Leather,60,45,0.05
5534,6,Rugged Hide,11.67,8.7525,0.05
5535,8,Cured Thick Hide,23.75,17.8125,0.35
5536,10,Thick Armor Kit,46,34.5,0.3
5537,2,Comfortable Leather Hat,100.5,75.375,0.35
5538,4,Nightscape Tunic,111.25,83.4375,0.3
5539,8,Nightscape Headband,53.13,39.8475,0.5
5540,4,Practice Sword,24.75,18.5625,0.2
5541,3,Training Sword,4,3,0.35
5542,8,Cadet's Bow,30,22.5,0.35
5543,7,Hunting Bow,50.14,37.605,0.15
5544,1,Hunting Rifle,70,52.5,0.1
5545,2,Pellet Rifle,142.5,106.875,0.3
5546,6,Precision Bow,60.33,45.2475,0.5
5547,7,Firestarter,43.29,32.4675,0.15
5548,9,Turtle Scale Leggings,38.67,29.0025,0.35
5549,6,Dire Wand,22.17,16.6275,0.35
5550,2,Turtle Scale Gloves,222.5,166.875,0.35
5551,6,Explosive Shotgun,30.33,22.7475,0
5552,4,Turtle Scale Breastplate,66.5,49.875,0.3
5553,5,Hanzo Sword,59.2,44.4,0.15
5554,6,Turtle Scale Helm,21.5,16.125,0.5
5555,6,Nightscape Shoulders,4.67,3.5025,0.3
5556,1,Nightscape Pants,453,339.75,0.3
5557,3,Goblin Nutcracker,116,87,0.05
5558,1,Nightscape Cloak,72,54,0.5
5559,6,Ebon Scimitar,79.83,59.8725,0.3
5560,3,Nightscape Boots,152.67,114.5025,0.1
5561,3,Turtle Scale Bracers,106,79.5,0.35
5562,1,Battlefield Destroyer,272,204,0.15
5563,5,Big Voodoo Robe,32.4,24.3,0.35
5564,2,Big Voodoo Mask,206.5,154.875,0.5
5565,6,Big Voodoo Pants,81.33,60.9975,0.35
5566,5,Tough Scorpid Breastplate,93.2,69.9,0.5
5567,4,Tough Scorpid Gloves,91.75,68.8125,0.5
5568,4,Tough Scorpid Bracers,62.25,46.6875,0.05
5569,4,Tough Scorpid Leggings,96.75,72.5625,0.15
5570,5,Tough Scorpid Shoulders,38.8,29.1,0.2
5571,9,Tough Scorpid Helm,16,12,0.1
5572,8,Tough Scorpid Boots,36.13,27.0975,0.2
5573,9,Wild Leather Shoulders,14.89,11.1675,0.5
5574,5,Wild Leather Vest,5.2,3.9,0.4
5575,8,Wild Leather Leggings,41.75,31.3125,0.15
5576,10,Wild Leather Boots,48.9,36.675,0.1
5577,8,Wild Leather Helmet,29.25,21.9375,0.45
5578,5,Wild Leather Cloak,37.6,28.2,0.35
5579,8,Big Voodoo Cloak,4.13,3.0975,0.05
5580,6,Quickdraw Quiver,17.83,13.3725,0.1
5581,5,Thick Leather Ammo Pouch,68,51,0.4
5582,2,Blade of the Basilisk,152,114,0.3
5583,9,Silithid Ripper,10.11,7.5825,0.1
5584,2,Tainted Pierce,233.5,175.125,0.45
5585,1,The Butcher,156,117,0.15
5586,9,Flawless Draenethyst Sphere,53.78,40.335,0.1
5587,10,Imperial Red Tunic,31.7,23.775,0.25
5588,8,Imperial Red Boots,11.38,8.535,0.3
5589,4,Imperial Red Bracers,69.5,52.125,0.5
5590,2,Imperial Red Cloak,118.5,88.875,0.2
5591,5,Imperial Red Gloves,5.8,4.35,0.25
5592,2,Imperial Red Mantle,206,154.5,0.35
5593,10,Imperial Red Pants,0.4,0.3,0.4
